,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
195711,3.45,5.25,3.83,4.19,1.37,3.79,-1.66,8.58,4.9,2.58,4.78,-1.01,-1.65,8.17,-3.92,11.92,-3.9,-1.46,2.46,4.38,1.49,2.92,4.31,6.66,-1.86,2.18,1.71,-2.78,4.42,-1.07
195712,1.29,-2.96,3.18,-4.32,-0.06,2.92,-2.46,-0.48,-3.26,-7.39,-2.8,-8.85,-7.41,-4.74,-6.52,-5.71,-7.49,-7.79,-6.97,2.56,1.26,-1.75,-1.27,-3.07,-6.57,-3.5,-1.61,-1.74,-0.61,-0.61
195801,6.89,7.31,5.98,9.98,5.7,2.38,8.5,-0.41,3.39,16.24,6.7,8.56,10.65,3.51,3.64,5.38,8.73,9.06,1.49,6.25,4.26,4.27,4.69,4.79,12.98,4.62,7.66,11.81,8.59,5.23
195802,3.18,2.89,0.35,-0.59,-4,2.36,1.8,4.95,-3.76,-1.66,-0.79,0.42,-3.39,-3.73,-2.21,-1.98,-3.31,-2.7,-4.63,1.27,0.66,4.05,0.97,-1.92,-3.56,0.42,1.46,-0.05,1.33,2.85
195803,3.88,3.02,6.33,2.1,3.29,4.32,3.33,8.17,-0.31,2.36,3.12,2.06,3.94,0.92,2.52,0.35,8.58,1.08,8.02,1.97,1.17,4.88,4.62,3.34,0.47,3.8,4.08,7.61,3.27,8.44
195804,3.21,3.68,4.54,1.98,4.95,2.13,2.89,6.55,0.85,5.12,1.26,1.37,2.76,-1.51,4.37,3.61,0.97,4.76,5.15,5.08,2.7,-0.26,1.47,1.71,7.17,0.81,3.15,1.72,2.07,-1.41
195805,3.06,3.44,0.59,5.41,3.47,-0.51,3.09,1.44,1.65,5.12,1.97,6.82,3.13,2.28,4.18,5.19,4.52,6.29,0.26,1.4,2.11,1.79,0.64,4.85,4.03,2.71,3.69,8.46,2.15,1.93
195806,2.84,3.08,3.98,5.27,0.55,3.87,-4.25,3.55,3.05,0.19,2.64,0.93,3.12,1.66,3.06,1.65,3.59,2.43,4.99,2.2,1.66,2.33,5.83,1.56,2.57,1.79,2.16,1.93,2.95,6.76
195807,1.42,3.3,-0.03,2.45,-0.92,9.99,2.73,5.97,7.86,7.47,6.69,11.55,8.42,4.84,10.23,5.98,3.83,12.45,0.5,1.12,0.9,-0.4,2.56,5.59,8.47,4.26,1.7,3.16,2,1.51
195808,2.33,5.07,2.29,7.05,8.61,-1.57,2.79,1.98,2.56,4.35,2.36,3.05,3.69,2.14,-0.17,0.46,-2.23,2.62,1.91,-1.01,2.41,1.47,2.01,2.92,2.17,3.53,5.86,6.39,4.64,9.5
195809,1.93,6.21,8,8.39,7.76,4.52,4.04,11.72,2.87,10.07,3.76,8.35,4.2,5.68,9.49,-0.51,0.95,-0.37,3.35,3.47,5.04,5.38,6.77,4.23,8.04,2.35,4.11,10.91,-0.42,-1.93
195810,1.78,5.99,1.7,7.92,5.25,9.69,-0.23,1.05,0.8,3.44,1.36,4.91,3.23,4.02,2.78,6.09,3.08,2.56,1.31,4.28,1.46,4.38,5,2.34,3.76,1.23,1.19,3.76,3.68,3.62
195811,4.82,5.53,1.77,4.77,8.08,4.67,2.24,8.03,3.41,2.68,4.06,0.6,4.18,3.9,2.96,0.21,1.71,-0.95,1.98,2.96,2.14,6.9,4.83,3.55,5.74,4.11,6,14.42,2.34,4.04
195812,2.89,0.7,3.77,0.29,-1.64,1.98,4.15,4.61,5.81,3.46,5.06,6.74,2.87,11.43,3.65,1.49,4.15,3.99,1.2,5.94,13.28,9.08,14.89,3.19,2.3,5.24,5.83,-1.68,4.29,8.07
195901,2.34,2.51,8.76,4.49,3.87,2.05,8.15,-0.62,-0.27,3.26,1.82,1.38,1.27,-0.68,-0.42,0.2,4.73,1.87,0.49,1.24,3.91,5.49,-3.81,0.77,3.78,0.1,3.64,2.58,-2.69,-1.33
195902,2.92,2.98,0.75,6.1,-1.41,3.52,5.24,3.86,5.28,5.71,3.33,1.3,2.99,4.57,-0.59,5.45,-1.74,-1.07,-7.5,1.25,4.85,-0.86,5.8,3.5,1.26,1.33,2.7,3.21,2.39,4.59
195903,-0.59,-2.43,2.35,4.86,-0.11,8.51,-0.74,4.25,1.16,1.25,-0.02,-3.67,-0.22,3.18,-1.14,3.62,3.9,0.58,2.17,1.63,-0.43,14.54,1.46,-0.72,-0.47,0.05,-1.79,5.98,-2.97,0.88
195904,2.13,1.49,3.95,11.22,0.11,-1.24,2.13,11.92,7.18,4.18,4.11,2.11,4,7.06,9.08,1.42,-6.88,-0.43,1.76,-1.13,4.63,2.59,9.88,1.76,3.63,7.04,1.2,-0.97,1.55,2.52
195905,3.96,0.85,-5.87,-1.56,-1.82,2.61,0.03,-1.07,5.8,2.44,3.71,5.06,4.55,1.21,4.58,1.9,-1.31,-1.13,-0.94,-1.1,-1.04,-7.12,8.53,-0.93,1.1,-0.99,2.95,-0.42,0.74,6.13
195906,-0.03,0.36,4.59,4.17,0.7,-0.89,1.38,6.59,-1.57,6.62,1.4,4.9,4.33,-0.93,0.31,-4.24,-4.02,2.16,-2.81,-2.23,-1.04,4.49,-1.04,2.39,1.57,1.68,2.3,5.86,2.63,0.12
195907,3.66,10.24,0.75,4.12,9.04,2.32,-1.02,4.73,6.35,7.07,1.97,3.41,2.12,0.57,7.21,0.28,1.08,10.96,4.85,3.83,0.6,-1.09,0.33,3.05,-0.69,2.61,2.05,1.97,1.23,0.13
195908,-0.83,-2.42,3.13,-2.06,2.58,3.28,-1.19,-3.57,-3.37,-3.09,-2.56,2.04,-2.07,-2.33,0.74,-10.92,-1.76,-0.05,-3.18,1.34,0.61,0.49,-2.68,-0.5,-2.79,-1.11,0.92,2.96,-1.35,0.4
195909,-3.13,-4.27,-3.02,-5.09,-5.37,-6.38,-0.95,-4.96,-5.12,-2.43,-4.32,-5.18,-7.16,-4.64,-4.37,-5.42,-4.4,-5.9,-6.92,-4.35,-0.96,-5.16,-3.77,-2.89,-3.43,-4.85,-1.94,-4.95,-4.8,-4.59
195910,3.39,1.04,6,7.85,5.32,4.48,5.53,2.34,1.51,-2.25,3.58,-1.3,1.71,5.81,-0.08,3.83,-1.35,5.27,1.09,0.89,1.3,2.46,4.21,1.55,-0.8,6.03,0.57,7.31,0.62,3.25
195911,0.84,1.82,2.07,3.93,0.72,3.26,0.45,5.62,2.31,0.53,1.12,-0.36,0.03,10.36,-0.19,11.4,0.81,0.72,-0.43,0.4,-1.23,5.28,8.11,6.16,-1.83,6.97,2.06,-0.94,1.42,6.42
195912,2.35,0.69,-2.68,1.97,7.63,1.01,2.21,-1.67,3.42,1.07,1.06,2.52,3.45,5.9,4.93,-4.55,4.74,2.41,4.27,2.14,4.31,-1.62,1,1.8,2.41,-0.12,2.8,3,0.51,-6.16
196001,-4.16,-5.39,-1.72,1.56,-5.14,-7.51,-8.2,-6.38,-9.7,-4.5,-6.34,-9.05,-4.09,-11.99,-11.21,-4.7,-3.48,-7.58,-7.49,-2.07,0.95,-5.85,-7.58,-9.08,-4.13,-5,-5.71,-9.7,-4.4,-3.65
196002,3.64,-1.86,2.56,4.52,2.68,9.59,1.73,0.31,-0.45,0.64,3.36,-1.74,-1.84,5.37,-1.94,2.32,1.86,-2.68,-3.45,2.77,8.36,9.42,5.32,3.29,-0.73,1.79,4.43,2.02,-0.67,6.61
196003,-1.32,-2.58,0.17,-0.3,2.53,-0.21,-2.24,1.61,-2.4,-6.46,-0.43,-5.23,-3.23,-0.51,-5.68,-7.88,-2.64,-5.12,-0.72,1.75,0.14,0.04,3.71,-2.08,-4.59,-1.04,0.15,-3.47,0.38,-2.09
196004,1.36,-1.99,1.54,6.64,-0.98,-1.09,0.4,1.65,-5.34,-0.89,-1.26,-5.34,-3.91,-1.06,-1.67,-1.18,-0.62,-2.78,-4.29,1.38,-1.05,7.33,1.98,0.6,-1.94,0.7,-0.37,9.02,-0.51,0.74
196005,8.47,-0.25,2.71,7.55,11.94,8,2.01,13.72,3.67,2.28,3.45,2.62,1.19,6.65,0.53,9.58,-1.13,2.68,-3.58,1.49,3.32,-1.48,12.16,3.12,1.05,1.81,3.21,1.07,-0.27,1.29
196006,5.63,0.7,4.97,2.5,0.26,6.61,-1.35,-0.16,0.69,4.33,2.78,1.56,1.87,0.07,-0.06,0.61,-1.17,-1.1,3.62,5.77,-0.34,-7.83,2.64,3.74,2.38,6.14,3.73,1.34,4.06,6.65
196007,-1.98,-0.66,4.72,-4.58,0.36,-0.48,-0.93,-3.86,-6.66,-3.01,-5.04,-2.25,-3.75,-6.83,-1.37,1.88,2.55,2.17,0.67,-1.07,0.1,2.97,-1.88,-3.97,-2.88,-6.13,-2.87,-1.12,0.23,-5.82
196008,4.74,3.37,5.37,7.33,3.8,5.25,3.14,2.46,1.34,-0.68,0.74,0.8,0.96,-0.89,3.28,7.04,7.11,3.64,4.11,4.4,7.11,5.86,2.87,1.36,2.18,4.61,3.01,2.22,3.85,3.65
196009,-3.72,-4.81,-1.93,-2.15,-6.04,-9.02,-4.66,-8.71,-6.56,-5.08,-4.87,-8.08,-5.54,-10.29,-6.13,-8.54,-2.05,-5.03,-0.92,-4.48,-5.91,-3.37,-7.46,-7.2,-6.77,-8.37,-8.39,-1.74,-5.72,-4.05
196010,1.24,0.81,4.09,0.31,2.6,6.69,-2.95,-3.49,-1.36,-2.82,-1.19,-2.14,-1.21,-3.35,-1.34,1.18,3.41,-1.41,2.5,-0.33,0.14,4.84,-3.18,-1.62,-0.74,-4.08,0.56,-4.32,-0.1,0.59
196011,9.59,6.65,5.57,14.03,10.24,9.25,2.61,4.04,4.38,2.16,6.75,1.4,8.42,5.33,-0.19,7.74,7.55,6.77,3.34,3.73,4.19,9.62,8.32,5.44,5.35,9.73,6.64,4.53,7.85,4.14
196012,4.67,-0.12,3.7,7.92,7.57,1.93,3.62,6.22,3.03,0.68,4.43,4.95,4.94,1.18,-0.37,2.56,6.1,1.74,5.37,6.35,12.45,8.34,4.44,5.73,2.58,2.28,2.22,2.24,5.65,3.96
196101,4.89,5.35,8.96,0.74,9.66,4.55,5.57,6.05,6.65,11.39,5.85,8.49,6.12,-0.41,8.52,6.63,6.14,11.05,9.73,4.95,7.89,4.48,5.27,4.74,8.4,8.12,2.52,4.27,7.41,8.42
196102,4.35,8.26,5.55,22.47,2.29,6.04,6.97,5.2,2.27,6.93,4.93,5.88,9.16,-0.15,3.95,6.15,-1.58,9.38,0.56,3.63,0.75,0.34,4.68,6.98,4.46,3.49,4.97,8.37,7.09,6.14
196103,4.84,2.73,5.8,7.39,4.97,6.54,3.91,3.8,1.14,6.12,2.7,2.04,1.69,3.18,2.85,1.68,2.63,-0.56,1.47,2.02,7.43,0,2.51,-0.49,1.11,4.78,6.02,4.26,4.65,7.28
196104,-1.22,1.61,-0.06,-2.04,-6.2,2.83,2.96,-0.3,-1.31,-5.14,-3.34,-1.44,-2.14,-2.36,-2.36,2.09,1.14,0.68,4.84,1.85,0.8,0.05,2.36,-0.21,-1.34,3.3,0.37,4.4,1.53,-3.51
196105,4.38,5.47,3.56,-3.72,2.89,0.17,7.28,2.28,5.69,5.64,2.29,6.07,4.81,4.65,3.51,2.33,8.64,7.82,0,2.39,-1.04,-0.52,1.73,1.56,5.04,0.2,4.47,-1.72,3.99,3.5
196106,-1.97,-2.88,4.17,-5.66,-3.65,3.62,-4.8,-3.38,-1.13,-3.16,-2.75,-7.45,-2.95,-3.71,-0.69,-3.16,-5.76,-4.21,-4.02,-1.87,-3.99,0.33,-3.12,-4.26,-4.18,-4.75,1.02,-5.43,-2.64,0.57
196107,2.9,1.06,6.13,-1.06,-2.36,2.19,1.73,3.5,3.13,1.71,0.01,4.34,1.3,3.36,5.92,4.01,2.76,3.41,2.26,2.88,6.43,-8.06,0.74,-0.31,-0.14,0.16,2.63,3.01,3.63,5.57
196108,5.06,3.34,7.88,1,1.05,10.62,4.93,3.86,2.48,5.93,0.96,0.32,1.71,3.38,1.51,-0.76,4.71,1.76,0.15,3.81,0.21,9.14,5.25,5.5,3.5,2.84,3.19,0.49,8.82,1.78
196109,-0.45,-1.31,0.1,1.43,0.92,-2.87,-0.63,-1.23,-4.28,-4.06,-2.15,-7.76,-4.35,-1.22,3.87,-6.19,-6.11,1.33,-6.59,1.42,-2.72,-5.86,1.18,-2.57,-1.04,-4.11,0.82,-5.87,-0.14,3.32
196110,3.92,-0.65,7.24,-5.07,1.14,-0.55,8.43,3.66,0.24,3.33,0.93,-1.64,0.75,-1.76,0.41,-5.07,-2.04,4.83,6.67,5.31,0.2,2.41,6.73,1.93,2.48,4.63,9.59,0.92,2.17,0.57
196111,5.43,4.62,8.18,0.4,3.89,4.57,5.43,3.14,2.64,7.5,6.21,1.84,2.89,5.92,8.42,3.34,3.71,6.24,5.51,3.42,8.52,8.41,1.13,2.2,0.38,5.86,5.11,1.26,7.33,1.82
196112,-3.5,1.6,-5.93,2.21,-3.46,-3.57,0.19,-1.99,0.03,-0.92,0.36,3.28,0.32,-1.21,2.58,0.39,-2.88,0.29,3.9,-4.2,3.32,-0.47,-0.36,-2.46,0.04,0.62,-0.44,-2,-4.38,-0.6
196201,-6.43,-3.21,-4.04,-13,-3.19,-7.09,-5.83,-4.78,-4.52,0.87,-5.26,-3.75,-0.37,-2.23,-0.33,6.71,-1.34,4.91,-0.03,-2.59,-6.07,-4.6,-6.66,-4.99,2.68,-0.43,-9.28,-3.94,-4.71,-3.37
196202,-0.05,0.48,0.88,-1.83,-0.33,-0.83,2.2,3.75,3.5,2.26,1.29,-0.85,1.82,-0.25,-1.26,-3.14,-3.11,0.66,5.47,2.63,4.11,-1.73,0.14,4.07,0.55,0.12,1.8,-0.4,3.83,4.4
196203,1.18,-0.14,-6.47,-5.16,0.6,4.54,-1.02,0.41,-2.52,-0.56,-0.38,0.94,-1.63,1.38,0.57,-3.34,-1.29,-4.48,-1.58,1.96,-2.94,-1.21,-0.56,1.33,-1.38,-2.13,1.16,-3.83,-1.82,-1.62
196204,-4.37,-3.37,-12.77,-10.81,-8.51,-6.84,-7.95,-11.33,-6.01,-7.8,-7.25,-10.44,-7.7,-9.94,-6.17,-9.99,-7.51,-9.89,-3.47,-2.78,-4.68,-2.93,-11.78,-7.71,-6.03,-5.65,-4.34,-8.8,-7.37,-1.89
196205,-11.01,-8.81,-13.9,-11.13,-14.59,-9.83,-10.06,-10.78,-8.01,-7.79,-8.77,-7.19,-7.91,-8.52,-4.72,-5.34,-4.4,-9.7,-4.87,-10.47,-7.13,-10.72,-12.95,-10.8,-4.74,-11.07,-8.93,-7.15,-9.78,-11.59
196206,-8.55,-5.97,-8.13,-15.57,-16.31,-12.15,-8.78,-12.89,-8.48,-4.6,-11.16,-10,-8.18,-10.4,-6.65,-7.24,-4.08,-6.96,-4.81,-5.09,-8.52,-12.9,-12.39,-9.42,-7.48,-10.88,-10.19,-12.82,-10.88,-14.07
196207,7.21,2.9,0.96,-2.36,6.66,10.16,8.04,7.78,6.59,5.72,5.64,3.23,4.31,9.73,6.77,9.63,3.26,10.52,4.79,7.45,7.23,10.7,12.41,3.62,3.5,5.42,4.2,5.2,8.44,9.03
196208,0.05,4.45,1.65,5.94,4.23,1.37,3.12,-7.92,4.42,-0.76,2.57,-0.37,2.21,3.92,3.01,4.41,3.51,1.48,1.84,3.17,1.58,1.18,3.01,2.89,3.38,4.44,4.42,0.52,3.87,5.83
196209,-4.69,-5.94,-7.56,-10.31,-4.51,-8.98,-6.36,-4.05,-1.99,-4.38,-6.95,-8.42,-6.18,-7.81,-3.04,-5.85,-5.95,-3.86,-1.73,-2.83,-6.05,-8.18,-9.58,-6.21,-5.39,-7.41,-6.55,-8.53,-5.69,-4.75
196210,-2.72,-2.31,-6.64,-8.71,0.08,1.21,-1,2.47,4.78,1.2,-1.79,0.85,-0.03,2.43,2.43,1.37,0.39,-2.02,-0.25,-1.08,2.77,-1.29,-1.94,-1.01,3.12,-0.77,-1.35,-5.16,-0.73,-3.26
196211,12.26,11.33,11.46,15.76,12.27,14.25,9.45,17.59,11.83,10.83,13.55,15.1,13.28,14.17,7.23,11.45,8.97,10.65,10.71,7.59,7.16,12.38,14.86,13.32,16.81,13.47,10.98,13.59,14.11,15.71
196212,2.83,2.47,-2.17,2.06,-3.65,0.79,-0.29,0.88,0.99,0.77,-2.2,-4.52,0.61,0.74,3.12,-1.99,-2.74,0.56,4.77,3.45,1.08,1.47,-0.84,-1.39,1.38,0.2,0.09,-2.27,1.68,2.26
196301,6.65,4.02,1.72,8.7,6.55,5.46,6.46,5.66,4.58,8.79,4.56,7.85,7.64,4.97,7.34,1.2,10.66,8.17,2.58,5.26,4.13,1.36,6.13,8.23,5.97,3.69,4.13,7.67,3.63,8.66
196302,-2.72,-5.05,-3.36,-6.67,-1.94,-3.25,-3.28,-2.58,-3.86,0.66,-0.71,-2.11,-2.6,-6.36,-2.79,-0.96,-1.76,-0.53,-1.33,-1.47,-1.09,0.06,-4.11,-2.17,0.11,-1.91,-0.55,-3.88,-0.23,0.3
196303,1.72,4.62,7.74,1.11,-0.87,3.96,1.43,1.18,3.71,0.76,3.44,2.27,2.9,1.43,6.41,0.23,2.73,6.28,6.99,1.8,1.94,3.9,3.7,3.01,3.43,0.39,2.18,-5.74,2.37,5.29
196304,1.12,0.66,6.3,-0.81,7.95,5.98,1.7,7.62,4.45,7.72,4.01,5.41,3.38,5.92,6.01,3.37,4.89,4.36,6.08,2.4,3.73,2.43,6.77,4.86,8.71,5.53,5.49,0.33,3.7,6.12
196305,3.47,1.2,-3,4.43,0.55,0.9,0.49,-0.25,1.3,2.46,1.18,6.61,6.08,4.71,7.22,-0.9,2.29,3.79,-0.19,1.03,-0.64,3.53,3.84,-1.13,6.37,1.06,2.72,3.27,0.52,-0.04
196306,-0.45,-1.82,-6.27,-1.31,1.01,-0.22,-1.84,-1.09,-3.21,-0.97,-1.38,-3.79,-1.48,-2.64,-3.68,-1,-2.35,-1.75,1.27,-1.12,-1.94,-1.27,-6.51,-1.94,-1.09,-3.15,-1.26,-0.56,-1.01,-2.12
196307,0.04,-2.19,-2.54,-3.46,-0.03,-0.13,-0.58,0.57,-1.01,3.51,-0.77,-1.6,-3.06,-2.49,0.04,-3.36,-2.89,0.54,2.34,0.81,-0.25,-3.55,-0.54,-1.37,-2.39,0.13,-1.08,-4.3,-0.66,-2.31
196308,4.82,2.13,7.15,5.99,4.65,6.21,4.53,9.56,4.61,4.31,6.03,8.31,4.61,5.16,7.28,2.96,3.98,8.11,3.85,4.2,4.28,2.66,5.23,7.68,7.14,4.08,6.65,1.14,4.37,6.29
196309,-1.43,1.23,-4.23,-4.14,2.66,-1.38,-4.14,-4.07,-0.78,-1.14,-1.27,0.28,-2.69,-1.76,0.38,-4.51,-0.94,-4.97,-3.62,-2.5,2.36,-2.62,0.3,1.45,-3.87,-1.7,1.12,-2.53,-3.3,-3.04
196310,2.41,-1.28,5.79,10.22,-1.13,4.25,2.66,3.38,3.46,5.74,-0.52,1.58,3.98,-0.46,11.4,2.2,3.16,9.25,-0.51,-0.67,3.43,1.52,8.67,1.65,1.81,1.36,0.44,1.15,0.69,3
196311,-0.45,-0.72,-5.63,-2.34,-0.14,-0.18,-1.39,-1.65,2.22,2.02,-1.05,-1.83,-0.74,-1.68,-5.86,5.16,1.56,0.85,-1.19,-1.02,4.14,-3.82,-0.28,-0.94,3.61,-4.08,-1.09,-3.54,-2.33,1.49
196312,2.99,1.22,5.98,-2.09,-0.24,4.26,-0.62,1.53,4.51,3.33,0.79,1.51,1.9,-2.54,-0.95,-4.55,6.06,5.41,4.65,2.41,-0.09,0.91,3.25,0.3,3.84,-0.67,0.34,1.72,1.63,-2.66
196401,1.14,0.99,-1.69,-1.02,4.38,1.73,-0.78,3.7,3.25,2.27,2.03,4.44,3.74,-2.91,1.11,3.87,-0.05,4.5,4.86,1.4,3.32,2.2,3.06,1.86,3.78,-1.73,2.8,-0.35,-1.18,-2.37
196402,1.43,-0.17,2.64,2.47,6.78,0.94,1.65,1.65,2.24,3.73,4.8,2.89,3.33,4.97,3.17,4.7,5.73,0.37,1.09,0.87,-0.28,2.66,1.97,-0.32,6.76,1.78,1.58,6.97,3.85,1.02
196403,1.96,6.93,10.37,2.58,-0.97,2.31,0.98,-1.94,2.64,0.46,4.82,6.97,6.64,3.55,0.79,1.9,5.3,-2.05,1.45,-0.74,-0.9,2.75,3.45,1.24,3.23,4.54,2.28,4,0.68,-0.21
196404,-1.07,-1.61,1.83,-4.42,2.11,-1.57,-0.4,-1.42,-1.19,-0.48,-0.5,-3.57,-0.34,-4.77,2.92,-3.8,13.35,-4.48,4.24,1.05,0.83,-0.21,-3.69,-1.15,-1.21,-0.05,3.07,1.83,-1.02,-3.42
196405,1.68,1.47,-0.18,-3.85,1.47,2.21,1.81,0.52,2.34,5.73,0.26,1.19,2.11,-1.11,2.35,5.82,1.03,0.91,2.17,0.84,-0.39,-3.31,2.83,-0.93,5.95,-0.06,4.2,-0.29,-0.03,0.15
196406,2.33,0.49,-1.54,-1.21,3.82,0.18,4.07,0.58,-0.57,-0.38,0.28,0.89,3.9,-0.1,1.73,2.61,-1.06,-2.39,0.72,2.21,4.69,5.94,0.43,0.98,3.75,3.48,3.93,2.47,-1.18,-1.24
196407,1.24,7.92,0.41,0.34,-0.24,0.72,4.01,4.76,2.17,5.82,1.41,0.62,1.96,7.63,5.87,5.91,2.6,1.41,3.37,4.91,-2.01,3.1,-1.92,0.62,-0.07,2.33,1.11,0.94,1.91,3.03
196408,-1.3,-1.86,6.6,-3.42,-1.39,-1.47,-0.92,-4.22,-2.26,-1.84,-1.63,-0.08,-0.81,2.73,1.91,3.44,0.32,-0.5,-1.88,-0.02,-1.56,3.61,-2.9,-2.08,-5.8,-4.61,0.6,-3.58,-2.18,0.6
196409,1.98,1.64,-1.97,5.47,2.25,5.74,3.83,2.74,5.35,4.34,0.04,5.51,3.36,4.05,4.74,4.93,10.67,5.32,3.04,1.88,-1.03,1.26,1.18,4.32,4.57,2.47,3.49,3.76,2.51,4.15
196410,-1.17,2.41,-2.06,0.79,2.49,-1.14,0.61,2.86,0.92,7.32,2.17,-2.63,2.18,6.06,-0.02,0.52,0.14,0.04,3.11,0.96,-0.89,1.67,-1.04,2.91,4.1,1.32,2.3,5.77,-0.68,-0.37
196411,1.23,-1.41,-1.63,-1.95,1.77,0.99,2.87,2.17,2.34,0.35,-0.72,-4.82,1.45,0.71,-2.46,0.45,0.28,0.97,2.58,1.37,-2.22,-2.13,-0.2,-2.86,-3.26,1.82,3.34,1.11,-0.86,0.79
196412,1.18,-0.19,-4.68,-1.3,0.92,0.67,-0.38,4.38,0.46,0.62,-1.04,-1.71,-2.8,-2.74,2.23,-0.38,-1.16,1.76,-0.27,0.49,3.12,-0.55,-0.01,-1.36,-2.43,0.58,0.12,-0.33,-1.23,-3.59
196501,5.04,12.15,5.37,8.69,8.67,6.56,7.37,7.66,5.65,8.47,5.46,4.91,4.25,9.81,2.91,2.9,8.23,3.74,0.45,3.96,0.25,7.97,7.44,5.52,4.75,5.56,2.74,9.47,2.7,5.39
196502,1.33,1.9,-0.04,5.21,1.35,2.8,6.45,2.42,0.91,2.26,3.26,2.97,5.98,5.16,-1.11,3.64,4.76,-0.51,-3.43,0.44,0.81,3.09,2.17,0.12,2.63,3.05,1.35,3.04,1.3,5.53
196503,-1.46,0.59,-0.9,3.87,2.87,-1.9,0.84,-0.92,-3.01,0.86,0.26,0.04,-2.51,-0.72,1.79,1.22,-0.64,-0.1,-3.1,-0.52,-1.68,3.15,-0.46,0.97,-0.78,0.63,-0.95,0.3,-0.28,4.51
196504,2.86,5.52,5.61,3.98,5.54,5.77,4.83,2.97,1.93,8.98,2.76,5.2,5.1,5.12,7.04,7.36,4.07,-2.07,0.91,0.66,2.33,4.44,5.22,3.37,1.09,5.84,7.02,3.13,2.61,2.35
196505,-0.93,-0.31,-1.65,2.25,0.55,-0.5,0.77,-1.25,0.52,-1.2,-0.78,-0.73,-2.52,0.81,-4.01,0.11,-2.07,-2.48,0.94,-0.97,2.76,-3.08,0.58,-1.83,-0.28,-0.94,0.35,-3.07,-2.37,-1.64
196506,-4.33,-4.56,-3.4,-10.06,-6.39,-5.37,-9.13,-5.31,-5.75,-7.92,-7.09,-6.86,-6.26,-7.91,-7.14,-6.79,-9.97,-5.99,-1.89,-3.66,-4.17,-9.14,-5.64,-6.25,-6.84,-9.43,-6.12,-6.71,-4.93,-11.66
196507,1.18,-0.36,1.74,5.8,3.58,4.46,2.38,3.95,0.05,2.97,0.57,3.12,1.66,4.68,1.57,8.84,7.73,1.92,1.8,1.06,-0.37,4.15,3.46,-0.22,4.49,5.45,-1.84,1.3,1.15,7.25
196508,1.78,3.77,9.46,6.86,7.12,6.52,6.4,6.29,1.54,6.06,2.61,2.75,4.07,6.54,2.74,2.53,3.35,3.27,1.51,0.92,1.33,3.49,6.05,2.69,6.6,5.23,2.1,5.2,4.59,5.22
196509,0.24,-0.33,-2.65,11.69,2.47,5.89,2.05,2.24,3.97,5.02,2.4,2.08,6.03,5.19,4.89,10.46,0.61,0.32,4.45,1.39,1.1,4.29,5.43,3.45,3.11,7.4,-1.18,4.35,-0.16,4.08
196510,0.96,2.49,4.42,11.68,5.96,4.33,4.48,3.23,2.87,5.27,4.46,5.27,5.5,5.61,6.37,7.74,4.42,15.55,1.58,1.05,-2.27,4.36,5.27,2.62,6.49,3.5,0.06,5.21,1.1,2.41
196511,0.27,0.94,-4.65,11.72,7.41,0.93,2.2,3.79,-1.9,7.63,0.88,-4.38,5.44,8.3,-4.78,14.79,2.37,-0.8,0.74,-1,-4.31,2.22,2.43,1.87,7.08,5.73,1.11,2.14,1.04,9.11
196512,1.03,2.64,-1.02,3.91,3.66,4.41,2.06,3.84,2.36,1.7,1.98,8.11,1.94,-0.32,1.16,-1.91,8.86,0.7,0.16,-0.31,-0.84,8.47,-1.61,1.93,1.8,3.68,1.18,4,2,-0.71
196601,0.2,1.24,2.9,10.91,1.73,2.06,4.33,2.74,-0.75,8.42,3.66,4.37,2.67,4,0.37,9,12.1,1.12,1.03,-3.03,-1.3,2.52,1.08,4.65,7.1,7.1,-5.2,3.09,0.54,3.82
196602,-0.87,-2.84,-2.31,7.39,0.41,-0.68,3.01,-1.55,-1.92,0.49,-0.82,-1.9,-0.98,1.3,-1.61,-0.55,9.46,-0.02,-3.54,-4.17,0.48,2.56,5.34,-0.41,3.36,2.26,-2.15,-1.4,-2.08,1.31
196603,-2.35,-4.14,-3.38,3.26,2.91,2.59,-3.38,-1.6,-4.55,-4.54,-3,-2.28,-1.67,0.8,-5.33,-0.5,-4.23,0.18,-2.28,-0.14,-4.84,-3.15,-0.93,-3.75,-1.19,-2.69,-2.26,3.18,-4.07,-2.6
196604,-0.94,3.19,-1.07,5.74,3.92,5.48,2.76,-0.01,0.31,0.68,1.68,1.73,1.35,3.97,-1.43,3.47,3.12,0.93,3.19,1.19,1.27,3.38,7.64,4.32,4.54,11.83,2.48,6.91,1.29,9.91
196605,-3.68,-6.28,-3.88,-13.79,-5.42,-5.85,-8.03,-5.27,-4.59,-8.59,-5.83,-7.9,-5.98,-8.73,-6.91,-7.66,-8.2,-2.54,-3.78,-2.73,-2.99,-11.1,-6.03,-5.04,-9.52,-10.05,-2.48,-4.41,-3.87,-10.08
196606,-3.07,3.29,-2,-4.89,2.44,0.9,-1.9,0.99,-3.88,-1.98,-2.04,-0.89,-1.26,-2.64,-1.34,0.92,-0.08,-8.5,-2.15,-1.78,0.48,-0.52,-0.14,-0.66,3.34,1.04,-2.66,0.71,-2.13,-0.9
